Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,time
05644036,POLKA DOT MIDI SKIRT - Brown | ZARA United States,GENERAL,Brown,39.9,, 96,True,2050.0,22.02,, 96,,True,17.88,,Morocco,2026-04-02,93.1,21:10:06
07484067,PLAID MIDI SKIRT - Multicolored | ZARA United States,GENERAL,Multicolored,59.9,, 99,True,2950.0,31.69,, 99,,True,28.21,"Composition: 99% cotton, 1% elastane | 99% cotton | 99% OCS certified organically grown cotton",Turkey,2026-04-02,93.1,21:10:06
01255564,PLEATED MIDI SKIRT - Dark brown | ZARA United States,GENERAL,Dark brown,59.9,, 100,True,2950.0,31.69,, 100,,True,28.21,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Cambodia,2026-04-02,93.1,21:10:06
02269102,ASYMMETRIC PRINTED MIDI SKIRT - Multicolored | ZARA United States,GENERAL,Multicolored,69.9,,"
100",True,3950.0,42.43,,"
100",,True,27.47,100% polyester | 100% RCS-certified recycled polyester,Morocco,2026-04-02,93.1,21:10:06
01608033,POLKA DOT BALLOON SKORT - Ecru / Black | ZARA United States,GENERAL,Ecru / Black,49.9,,"
100",True,2950.0,31.69,,"
100",,True,18.21,100% polyester | 100% RCS-certified recycled polyester,Turkey,2026-04-02,93.1,21:10:06
02491142,PLEATED PRINTED MIDI SKIRT - Multicolored | ZARA United States,GENERAL,Multicolored,59.9,,"
100",True,2950.0,31.69,,"
100",,True,28.21,100% cotton | 74% cotton | 23% polyester | 100% OCS certified organically grown cotton | 74% OCS certified organically grown cotton | 23% RCS-certified recycled polyester,Morocco,2026-04-02,93.1,21:10:06
03046082,PENCIL MIDI SKIRT - Tobacco | ZARA United States,GENERAL,Tobacco,49.9,, 72,True,2550.0,27.39,, 72,,True,22.51,"Composition: 72% polyester, 24% viscose, 4% elastane | 72% polyester | 72% RCS-certified recycled polyester",Cambodia,2026-04-02,93.1,21:10:06
01255431,POCKET SKORT - Dark khaki | ZARA United States,GENERAL,Dark khaki,49.9,,"
46",True,2550.0,27.39,,"
46",,True,22.51,46% polyester | 43% cotton | 46% RCS-certified recycled polyester | 43% RCS-certified recycled cotton,Cambodia,2026-04-02,93.1,21:10:06
01165069,PRINTED BELTED SKIRT - Multicolored | ZARA United States,GENERAL,Multicolored,69.9,, 100,True,3950.0,42.43,, 100,,True,27.47,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.1,21:10:06
02298055,PLAID MINI SKIRT WITH BUCKLE - Multicolored | ZARA United States,GENERAL,Multicolored,49.9,,"
100",True,2550.0,27.39,,"
100",,True,22.51,,Turkey,2026-04-02,93.1,21:10:06
02662547,SKORT WITH POCKETS - Black | ZARA United States,GENERAL,Black,49.9,, 70,True,2550.0,27.39,, 70,,True,22.51,,Morocco,2026-04-02,93.1,21:10:06
02129155,PLAID MIDI SKIRT WITH BELT - Ecru / Blue | ZARA United States,GENERAL,Ecru / Blue,79.9,, 50,True,4350.0,46.72,, 50,,True,33.18,"Composition: 50% cotton, 25% polyester, 24% viscose, 1% other fibres | 50% cotton | 25% polyester | 50% RCS-certified recycled cotton | 25% RCS-certified recycled polyester",Morocco,2026-04-02,93.1,21:10:06
04333042,PLAID RUFFLED SKIRT ZW COLLECTION - Multicolored | ZARA United States,GENERAL,Multicolored,79.9,, 64,True,4350.0,46.72,, 64,,True,33.18,"Composition: 64% polyester, 34% viscose, 2% elastane | 64% polyester | 64% RCS-certified recycled polyester",Turkey,2026-04-02,93.1,21:10:06
04661409,ASYMMETRIC POLKA DOT SKIRT - Brown / Ecru | ZARA United States,GENERAL,Brown / Ecru,59.9,,"
100",True,2950.0,31.69,,"
100",,True,28.21,100% polyester | 100% RCS-certified recycled polyester,Turkey,2026-04-02,93.1,21:10:06
04437040,PLEATED CAPE SKIRT ZW COLLECTION - Ecru | ZARA United States,GENERAL,Ecru,79.9,, 57,True,4350.0,46.72,, 57,,True,33.18,"Composition: 57% cotton, 43% polyester | 57% cotton | 43% polyester | 43% RCS-certified recycled polyester | 57% OCS certified organically grown cotton",Turkey,2026-04-02,93.1,21:10:06
01255404,PLAID RUFFLED MIDI SKIRT - Khaki | ZARA United States,GENERAL,Khaki,59.9,, 100,True,2950.0,31.69,, 100,,True,28.21,Low-rise midi skirt made of 100% cotton yarn. Ruffled fabric detail on the front. Side closure with hidden in-seam zipper. | Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,Cambodia,2026-04-02,93.1,21:10:06
04661415,POLKA DOT RUFFLE MINI SHORTS - Ecru / Black | ZARA United States,GENERAL,Ecru / Black,49.9,, 100,True,2550.0,27.39,, 100,,True,22.51,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.1,21:10:06
01255428,POLKA DOT MIDI SKIRT - Mid-gray | ZARA United States,GENERAL,Mid-gray,49.9,, 100,True,2550.0,27.39,, 100,,True,22.51,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Cambodia,2026-04-02,93.1,21:10:06
02459613,PLEATED MIDI SKIRT - Black | ZARA United States,GENERAL,Black,59.9,, 91,True,2950.0,31.69,, 91,,True,28.21,"Composition: 91% modal, 9% polyester | 9% polyester",Morocco,2026-04-02,93.1,21:10:06
