Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,time
01255452,PLEATED WIDE LEG PANTS - Oyster-white | ZARA United States,GENERAL,Oyster-white,59.9,, 52,True,2950.0,31.69,, 52,,True,28.21,"Composition: 52% linen, 48% viscose | 52% linen",Cambodia,2026-04-02,93.1,21:10:06
01478029,PLEATED CULOTTE PANTS - Burgundy | ZARA United States,GENERAL,Burgundy,49.9,, 90,True,2550.0,27.39,, 90,,True,22.51,"Composition: 90% modal, 10% polyester | 10% polyester",Turkey,2026-04-02,93.1,21:10:06
03666078,PLEATED BALLOON PANTS - taupe brown | ZARA United States,GENERAL,taupe brown,59.9,,"
100",True,2950.0,31.69,,"
100",,True,28.21,100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.1,21:10:06
04661408,PLEATED BALLOON PANTS - Chocolate brown | ZARA United States,GENERAL,Chocolate brown,59.9,, 62,True,2950.0,31.69,, 62,,True,28.21,"Composition: 62% polyester, 32% viscose, 6% elastane | 62% polyester | 62% RCS-certified recycled polyester",Turkey,2026-04-02,93.1,21:10:06
02173608,PLEATED WIDE LEG PANTS - Oyster-white | ZARA United States,GENERAL,Oyster-white,59.9,, 74,True,2950.0,31.69,, 74,,True,28.21,"Composition: 74% polyester, 19% viscose, 7% elastane | 74% polyester | 74% RCS-certified recycled polyester",Turkey,2026-04-02,93.1,21:10:06
02180413,PINSTRIPE STRAIGHT LEG PANTS - Sand | ZARA United States,GENERAL,Sand,59.9,,"
64",True,2950.0,31.69,,"
64",,True,28.21,64% polyester | 65% polyester | 35% cotton | 64% RCS-certified recycled polyester | 35% OCS certified organically grown cotton | 65% RCS-certified recycled polyester,Turkey,2026-04-02,93.1,21:10:06
04365235,PLEATED BALLOON PANTS - Washed green | ZARA United States,GENERAL,Washed green,69.9,, 100,True,3950.0,42.43,, 100,,True,27.47,Composition: 100% cotton,,2026-04-02,93.1,21:10:06
08372026,PIN TUCK STRAIGHT LEG PANTS - Khaki | ZARA United States,GENERAL,Khaki,49.9,, 70,True,2550.0,27.39,, 70,,True,22.51,"Composition: 70% viscose, 30% polyester | 30% polyester",Cambodia,2026-04-02,93.1,21:10:06
02397582,PINSTRIPE PANTS - Navy blue | ZARA United States,GENERAL,Navy blue,59.9,, 62,True,2950.0,31.69,, 62,,True,28.21,"Composition: 62% polyester, 33% viscose, 5% elastane | 62% polyester | 62% RCS-certified recycled polyester",Morocco,2026-04-02,93.1,21:10:06
02392874,BELTED PAPERBAG PANTS - Midnight blue | ZARA United States,GENERAL,Midnight blue,69.9,, 100,True,3950.0,42.43,, 100,,True,27.47,Composition: 100% cotton | 100% cotton | 100% RCS-certified recycled cotton,Morocco,2026-04-02,93.1,21:10:06
