Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,time,Source File
3277401,COMFORT TEXTURED SHIRT - Navy / White | ZARA United States,GENERAL,Navy / White,59.9,,65,True,2950.0,31.69,,65.0,,True,28.21,"Composition: 65% cotton, 35% polyester | 65% cotton | 35% polyester | 35% RCS-certified recycled polyester | 65% OCS certified organically grown cotton",Turkey,2026-04-02,93.1,16:27:26,shirtsl765_men.html
1063411,REGULAR FIT LINEN-COTTON SHIRT - Blue / White | ZARA United States,GENERAL,Blue / White,59.9,,59,True,2950.0,31.69,,59.0,,True,28.21,"Composition: 59% linen, 41% cotton | 59% linen | 41% cotton",Bangladesh,2026-04-02,93.1,16:27:26,shirtsl765_men.html
6987435,WASHED STRIPED BOXY FIT POLO SHIRT - Light blue | ZARA United States,GENERAL,Light blue,59.9,,100,True,2950.0,31.69,,100.0,,True,28.21,Composition: 100% cotton | 100% cotton,Bangladesh,2026-04-02,93.1,16:27:26,shirtsl765_men.html
4493144,REGULAR FIT SHIRT - Black | ZARA United States,GENERAL,Black,69.9,,60,True,3950.0,42.43,,60.0,,True,27.47,"Composition: 60% cotton, 40% polyester | 60% cotton | 40% polyester | 60% OCS certified organically grown cotton | 40% RCS-certified recycled polyester",Morocco,2026-04-02,93.1,16:27:26,shirtsl765_men.html
4333476,TEXTURED WEAVE SHIRT - Ecru | ZARA United States,GENERAL,Ecru,59.9,,74,True,,,,,,,,"Composition: 74% cotton, 26% polyester | 74% cotton | 26% polyester | 26% RCS-certified recycled polyester | 74% OCS certified organically grown cotton",Turkey,2026-04-02,93.1,16:27:26,shirtsl765_men.html
4364653,RELAXED FIT FLOWY SHIRT - Brown | ZARA United States,GENERAL,Brown,69.9,,87,True,3950.0,42.43,,87.0,,True,27.47,"Composition: 87% lyocell, 13% polyester | 13% polyester",Morocco,2026-04-02,93.1,16:27:26,shirtsl765_men.html
3715204,RELAXED FIT FLOWY SHIRT - Mink brown | ZARA United States,GENERAL,Mink brown,59.9,,72,True,2950.0,31.69,,72.0,,True,28.21,"Composition: 72% lyocell, 28% polyester | 28% polyester",Cambodia,2026-04-02,93.1,16:27:26,shirtsl765_men.html
4547844,PLAID CROPPED FIT SHIRT - Green stripe | ZARA United States,GENERAL,Green stripe,59.9,,37,True,2950.0,31.69,,37.0,,True,28.21,"Composition: 37% viscose, 27% cotton, 22% polyester, 14% polyamide | 27% cotton | 22% polyester | 27% OCS certified organically grown cotton | 22% RCS-certified recycled polyester",Morocco,2026-04-02,93.1,16:27:26,shirtsl765_men.html
6085470,RELAXED FIT PLAID TEXT SHIRT - Light blue | ZARA United States,GENERAL,Light blue,59.9,,100,True,2950.0,31.69,,100.0,,True,28.21,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-04-02,93.1,16:27:26,shirtsl765_men.html
4302310,PLAID EMBROIDERED CROPPED SHIRT - Blue | ZARA United States,GENERAL,Blue,59.9,,100,True,2950.0,31.69,,100.0,,True,28.21,Composition: 100% cotton | 100% cotton,Bangladesh,2026-04-02,93.1,16:27:26,shirtsl765_men.html
6085410,WASHED PRINTED SHIRT - White | ZARA United States,GENERAL,White,59.9,,100,True,2950.0,31.69,,100.0,,True,28.21,Composition: 100% cotton | 100% cotton,Morocco,2026-04-02,93.1,16:27:26,shirtsl765_men.html
975649,REGULAR FIT TEXTURED SHIRT - White | ZARA United States,GENERAL,White,79.9,,100,True,4350.0,46.72,,100.0,,True,33.18,Composition: 100% cotton | 100% cotton | 50% OCS certified organically grown cotton,Egypt,2026-04-02,93.1,16:27:26,shirtsl765_men.html
7545573,COTTON PLAID SHIRT - Blue / White | ZARA United States,GENERAL,Blue / White,69.9,,100,True,3950.0,42.43,,100.0,,True,27.47,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.1,16:27:26,shirtsl765_men.html
5070904,100% LINEN RELAXED FIT SHIRT - Light beige | ZARA United States,GENERAL,Light beige,69.9,,100,True,3950.0,42.43,,100.0,,True,27.47,100% LINEN RELAXED FIT SHIRT | Composition: 100% linen | / 100% LINEN RELAXED FIT SHIRT | 100% linen,Bangladesh,2026-04-02,93.1,16:27:26,shirtsl765_men.html
4286184,FLOWY STRIPED SHIRT - Light blue | ZARA United States,GENERAL,Light blue,59.9,,89,True,2950.0,31.69,,89.0,,True,28.21,"Composition: 89% viscose, 11% polyester | 11% polyester",Morocco,2026-04-02,93.1,16:27:26,shirtsl765_men.html
4428823,WASHED RELAXED FIT POCKET SHIRT - Blue / Indigo | ZARA United States,GENERAL,Blue / Indigo,69.9,,100,True,3950.0,42.43,,100.0,,True,27.47,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-04-02,93.1,16:27:26,shirtsl765_men.html
7545403,PLAID SHIRT WITH POCKETS - Gray / Tan | ZARA United States,GENERAL,Gray / Tan,69.9,,100,True,3950.0,42.43,,100.0,,True,27.47,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.1,16:27:26,shirtsl765_men.html
1437470,WASHED BOXY FIT SHIRT - Light blue | ZARA United States,GENERAL,Light blue,59.9,,100,True,2950.0,31.69,,100.0,,True,28.21,Composition: 100% cotton | 100% cotton,Bangladesh,2026-04-02,93.1,16:27:26,shirtsl765_men.html
4462213,RELAXED FIT PLAID SHIRT - taupe brown | ZARA United States,GENERAL,taupe brown,69.9,,46,True,3950.0,42.43,,46.0,,True,27.47,"Composition: 46% cotton, 22% polyester, 20% viscose, 12% polyamide | 46% cotton | 22% polyester | 46% OCS certified organically grown cotton | 22% RCS-certified recycled polyester",Morocco,2026-04-02,93.1,16:27:26,shirtsl765_men.html
975402,RELAXED FIT STRIPED JACQUARD SHIRT - Blue | ZARA United States,GENERAL,Blue,69.9,,100,True,3950.0,42.43,,100.0,,True,27.47,Composition: 100% cotton | 100% cotton,Egypt,2026-04-02,93.1,16:27:26,shirtsl765_men.html
4325015,RELAXED FIT VISCOSE-LINEN PARKA - Mink | ZARA United States,GENERAL,Mink,299.0,,54,True,16950.0,182.06,,54.0,,True,116.94,46% linen | 55% polyester | 65% cotton | 35% polyester | 65% OCS certified organically grown cotton | 35% RCS-certified recycled polyester,Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
4620040,REGULAR FIT DOUBLE BREASTED TRENCH COAT - Beige | ZARA United States,GENERAL,Beige,179.0,,100,True,10950.0,117.62,,100.0,,True,61.38,100% cotton | 64% cotton | 36% polyester | 42% polyester | 100% OCS certified organically grown cotton | 64% OCS certified organically grown cotton | 36% RCS-certified recycled polyester | 42% RCS-certified recycled polyester,Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
3918160,QUILTED TECHNICAL TRENCH COAT WITH FIREMAN CLASP - Navy blue | ZARA United States,MAN,Navy blue,169.0,,70,True,9550.0,102.58,,70.0,,True,66.42,30% cotton | 65% polyester | 35% cotton | 100% polyester | 30% OCS certified organically grown cotton | 100% RCS-certified recycled polyester,China,2026-04-02,93.1,16:27:26,outerwear_men.html
6096350,DOUBLE BREASTED POCKET OVERCOAT - Black | ZARA United States,GENERAL,Black,169.0,,52,True,9550.0,102.58,,52.0,,True,66.42,52% wool | 43% polyester | 68% polyester | 32% cotton | 43% RCS-certified recycled polyester | 52% RCS-certified recycled wool,China,2026-04-02,93.1,16:27:26,outerwear_men.html
2949310,REGULAR FIT WOOL COAT - Black | ZARA United States,GENERAL,Black,179.0,,54,True,10950.0,117.62,,54.0,,True,61.38,54% wool | 33% polyester | 100% polyester | 33% RCS-certified recycled polyester | 54% RCS-certified recycled wool | 100% RCS-certified recycled polyester,Cambodia,2026-04-02,93.1,16:27:26,outerwear_men.html
4058500,MANTECO® ORIGINS WATER REPELLENT TRENCH COAT - Brown / Taupe | ZARA United States,MAN,Brown / Taupe,229.0,,100,True,13950.0,149.84,,100.0,,True,79.16,100% cotton | 48% polyester | 100% OCS certified organically grown cotton | 48% RCS-certified recycled polyester,Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
4311011,RELAXED FIT TECHNICAL TRENCH - Light gray | ZARA United States,GENERAL,Light gray,229.0,,63,True,13950.0,149.84,,63.0,,True,79.16,63% cotton | 37% polyester | 100% polyester | 35% polyester | 63% OCS certified organically grown cotton | 37% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 35% RCS-certified recycled polyester,Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
4263617,CONTRAST COLLAR TRENCH COAT - Dark green | ZARA United States,GENERAL,Dark green,229.0,,100,True,13950.0,149.84,,100.0,,True,79.16,100% cotton | 100% polyester | 35% polyester | 100% OCS certified organically grown cotton | 100% RCS-certified recycled polyester | 35% RCS-certified recycled polyester,Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
9330896,DOUBLE BREASTED MANTECO® WOOL BLEND COAT AARON LEVINE X ZARA - Light brown | ZARA United States,MAN,Light brown,299.0,,90,True,17950.0,192.8,,90.0,,True,106.2,90% wool | 48% polyester | 90% RCS-certified recycled wool | 48% RCS-certified recycled polyester,Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
5854310,COMBINATION COLLAR TECHNICAL PARKA AARON LEVINE X ZARA - Gray / Blue | ZARA United States,GENERAL,Gray / Blue,249.0,,69,True,14950.0,160.58,,69.0,,True,88.42,69% cotton | 71% polyester | 24% wool | 66% polyester | 55% cotton | 45% polyester | 69% OCS certified organically grown cotton | 24% RCS-certified recycled wool | 71% RCS-certified recycled polyester | 66% RCS-certified recycled polyester | 55% RCS-certified recycled cotton | 45% RCS-certified recycled polyester,China,2026-04-02,93.1,16:27:26,outerwear_men.html
4116890,DOUBLE-BREASTED WOOL BLEND COAT AARON LEVINE X ZARA - Blue | ZARA United States,GENERAL,Blue,299.0,,10,True,17950.0,192.8,,10.0,,True,106.2,Relaxed fit coat made of wool blend fabric with 10% cashmere. Peak lapel collar and long sleeves with buttoned cuffs. Flap pockets at hips and interior pocket detail. Hem with back vent. Front double-breasted button closure. Aaron Levine x ZARA special collection. | 90% wool | 35% polyester | 50% RWS certified wool | 40% RCS-certified recycled wool,Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
2949150,DOUBLE-BREASTED WOOL BLEND COAT WITH BELT - Black | ZARA United States,GENERAL,Black,169.0,,52,True,9550.0,102.58,,52.0,,True,66.42,52% wool | 36% polyester | 100% polyester | 36% RCS-certified recycled polyester | 50% RCS-certified recycled wool,China,2026-04-02,93.1,16:27:26,outerwear_men.html
4079495,FLOWY DOUBLE BREASTED TRENCH COAT - navy | ZARA United States,GENERAL,navy,179.0,,50,True,10950.0,117.62,,50.0,,True,61.38,50% polyester | 90% polyester | 10% cotton | 100% polyester | 50% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
4080125,DOUBLE-BREASTED WOOL BLEND COAT - taupe brown | ZARA United States,GENERAL,taupe brown,269.0,,75,True,15950.0,171.32,,75.0,,True,97.68,75% wool | 100% polyester | 75% RWS certified wool | 100% RCS-certified recycled polyester,Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
5320320,WATER REPELLENT TECHNICAL COAT - Dark khaki | ZARA United States,GENERAL,Dark khaki,129.0,,100,True,7550.0,81.1,,100.0,,True,47.9,Composition: 100% polyester | 100% polyester | 100% RCS-certified recycled polyester,China,2026-04-02,93.1,16:27:26,outerwear_men.html
3286306,WAXED FINISH TRENCH COAT - Dark gray | ZARA United States,GENERAL,Dark gray,169.0,,100,True,9550.0,102.58,,100.0,,True,66.42,100% cotton | 65% cotton | 35% polyester | 100% polyester | 100% RCS-certified recycled cotton | 65% OCS certified organically grown cotton | 35% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-04-02,93.1,16:27:26,outerwear_men.html
5827373,REMOVABLE COLLAR COAT - Gray | ZARA United States,GENERAL,Gray,179.0,,52,True,10950.0,117.62,,52.0,,True,61.38,52% polyester | 32% cotton | 5% wool | 100% polyester | 5% RCS-certified recycled wool | 32% RCS-certified recycled cotton | 52% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
5070110,RELAXED FIT PARKA - Black | ZARA United States,GENERAL,Black,149.0,,52,True,8550.0,91.84,,52.0,,True,57.16,52% cotton | 38% polyester | 80% polyester | 20% cotton | 52% RCS-certified recycled cotton | 38% RCS-certified recycled polyester | 20% RCS-certified recycled cotton | 80% RCS-certified recycled polyester,China,2026-04-02,93.1,16:27:26,outerwear_men.html
4027084,STRIPED JACQUARD FROCK COAT - Black | ZARA United States,GENERAL,Black,319.0,,50,True,17950.0,192.8,,50.0,,True,126.2,50% wool | 50% polyester | 45% polyester | 35% polyester | 50% RWS certified wool | 50% RCS-certified recycled polyester,Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
3046380,REGULAR FIT TRENCH COAT - Beige | ZARA United States,GENERAL,Beige,169.0,,72,True,9550.0,102.58,,72.0,,True,66.42,72% cotton | 80% polyester | 20% cotton | 72% OCS certified organically grown cotton | 20% RCS-certified recycled cotton | 80% RCS-certified recycled polyester,China,2026-04-02,93.1,16:27:26,outerwear_men.html
6318417,WAXED FINISH TRENCH COAT - Blue | ZARA United States,GENERAL,Blue,149.0,,70,True,8550.0,91.84,,70.0,,True,57.16,70% cotton | 30% polyester | 65% polyester | 35% cotton | 100% polyester | 30% RCS-certified recycled polyester | 70% RCS-certified recycled cotton,China,2026-04-02,93.1,16:27:26,outerwear_men.html
3046447,RELAXED FIT TRENCH COAT - Sand | ZARA United States,GENERAL,Sand,149.0,,100,True,8550.0,91.84,,100.0,,True,57.16,100% cotton | 66% polyester | 34% cotton | 100% polyester | 100% RCS-certified recycled cotton | 34% OCS certified organically grown cotton | 66% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-04-02,93.1,16:27:26,outerwear_men.html
4214415,RELAXED FIT TRENCH COAT - Sand | ZARA United States,GENERAL,Sand,269.0,,68,True,15950.0,171.32,,68.0,,True,97.68,"Composition: 68% cotton, 32% polyamide | 68% cotton | 68% OCS certified organically grown cotton",Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
4167372,100% LINEN FROCK COAT - Gray green | ZARA United States,GENERAL,Gray green,269.0,,100,True,15950.0,171.32,,100.0,,True,97.68,100% LINEN FROCK COAT | Composition: 100% linen | / 100% LINEN FROCK COAT | 100% linen,Morocco,2026-04-02,93.1,16:27:26,outerwear_men.html
4315013,FLOWY DRAWSTRING PANTS - Dark navy | ZARA United States,GENERAL,Dark navy,119.0,,8,True,6550.0,70.35,,8.0,,True,48.65,"Relaxed fit cropped pants made of flowy fabric with a viscose and 8% linen blend. Adjustable waist with interior drawstring. Front pleats. Side pockets and back double welt pockets with button. Adjustable hem with side drawstrings. Front crisscross drawstring closure. | Composition: 92% viscose, 8% linen | 8% linen",Morocco,2026-04-02,93.1,16:27:26,new_men
4323019,STRIPED VISCOSE - LINEN SUIT JACKET - Dark brown | ZARA United States,GENERAL,Dark brown,229.0,,52,True,13950.0,149.84,,52.0,,True,79.16,48% linen | 55% polyester | 65% cotton | 35% polyester,Morocco,2026-04-02,93.1,16:27:26,new_men
4324018,VISCOSE-LINEN STRIPED SUIT PANTS WITH SIDE PLEATS - Dark brown | ZARA United States,GENERAL,Dark brown,199.0,,52,True,11950.0,128.36,,52.0,,True,70.64,"Composition: 52% viscose, 48% linen | 48% linen",Morocco,2026-04-02,93.1,16:27:26,new_men
5085001,SEQUIN 100% SILK ORGANZA SHIRT - Green / Blue | ZARA United States,GENERAL,Green / Blue,149.0,,100,True,8550.0,91.84,,100.0,,True,57.16,SEQUIN 100% SILK ORGANZA SHIRT | Composition: 100% silk (mulberry) | / SEQUIN 100% SILK ORGANZA SHIRT | 100% silk (mulberry),China,2026-04-02,93.1,16:27:26,new_men
7140003,OPENWORK KNIT TANK TOP - Light beige | ZARA United States,GENERAL,Light beige,69.9,,100,True,3950.0,42.43,,100.0,,True,27.47,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.1,16:27:26,new_men
4321032,LINEN - LYOCELL DOUBLE BREASTED SUIT JACKET - Black | ZARA United States,GENERAL,Black,199.0,,61,True,11950.0,128.36,,61.0,,True,70.64,61% linen | 55% polyester | 65% cotton | 35% polyester,Morocco,2026-04-02,93.1,16:27:26,new_men
4322032,LINEN - LYOCELL PLEATED SUIT PANTS - Black | ZARA United States,GENERAL,Black,149.0,,61,True,8550.0,91.84,,61.0,,True,57.16,"Composition: 61% linen, 39% lyocell | 61% linen",Morocco,2026-04-02,93.1,16:27:26,new_men
5585001,BALLOON FIT JEANS - Blue | ZARA United States,GENERAL,Blue,129.0,,100,True,7550.0,81.1,,100.0,,True,47.9,Composition: 100% cotton | 100% cotton,Turkey,2026-04-02,93.1,16:27:26,new_men
5479013,RELAXED FIT NAPA LEATHER JACKET - taupe brown | ZARA United States,GENERAL,taupe brown,419.0,,100,True,,,,,,,,54% polyester,Pakistan,2026-04-02,93.1,16:27:26,new_men
4318041,VISCOSE-CUPRO STRIPED BALLOON FIT PANTS - striped | ZARA United States,GENERAL,striped,129.0,,63,True,7550.0,81.1,,63.0,,True,47.9,,Morocco,2026-04-02,93.1,16:27:26,new_men
4344033,CONTRAST EMBROIDERED LINEN-COTTON PANTS - Green / Blue | ZARA United States,GENERAL,Green / Blue,149.0,,55,True,8550.0,91.84,,55.0,,True,57.16,"Composition: 55% linen, 45% cotton | 55% linen | 45% cotton | 45% RCS-certified recycled cotton",China,2026-04-02,93.1,16:27:26,new_men
5755003,STRIPED LINEN - VISCOSE JUMPER - Sand / Black | ZARA United States,GENERAL,Sand / Black,119.0,,53,True,6550.0,70.35,,53.0,,True,48.65,"Composition: 53% linen, 47% viscose | 53% linen | 53% certified European grown linen",China,2026-04-02,93.1,16:27:26,new_men
5344001,RELAXED FIT CONTRAST EMBROIDERED BLAZER - Blue | ZARA United States,GENERAL,Blue,269.0,,50,True,15950.0,171.32,,50.0,,True,97.68,50% wool | 50% polyester | 54% polyester | 50% RWS certified wool | 50% RCS-certified recycled polyester,China,2026-04-02,93.1,16:27:26,new_men
4317009,WIDE FIT BELTED PANTS - Brown / Taupe | ZARA United States,GENERAL,Brown / Taupe,169.0,,86,True,9550.0,102.58,,86.0,,True,66.42,"Composition: 86% linen, 14% polyamide | 86% linen",Morocco,2026-04-02,93.1,16:27:26,new_men
5755009,RELAXED FIT FLORAL JUMPER - Navy blue | ZARA United States,GENERAL,Navy blue,129.0,,4,True,7550.0,81.1,,4.0,,True,47.9,4% linen | 31% cotton | 97% cotton | 1% polyester | 31% RCS-certified recycled cotton,China,2026-04-02,93.1,16:27:26,new_men
4327041,CROPPED STRIPED VISCOSE-CUPRO BOMBER JACKET - striped | ZARA United States,GENERAL,striped,129.0,,63,True,7550.0,81.1,,63.0,,True,47.9,90% polyester | 10% cotton | 35% polyester,Morocco,2026-04-02,93.1,16:27:26,new_men
3992442,RELAXED FIT CROCHET CARDIGAN - Brown | ZARA United States,GENERAL,Brown,79.9,,99,True,4350.0,46.72,,99.0,,True,33.18,"Composition: 99% cotton, 1% elastane | 99% cotton | 99% OCS certified organically grown cotton",Turkey,2026-04-02,93.1,16:27:26,new_men
3992438,CROCHET KNIT TANK TOP - Brown | ZARA United States,GENERAL,Brown,45.9,,99,True,2350.0,25.24,,99.0,,True,20.66,"Composition: 99% cotton, 1% elastane | 99% cotton | 99% OCS certified organically grown cotton",Turkey,2026-04-02,93.1,16:27:26,new_men
4316025,100% LINEN WIDE FIT WRAP SHORTS - Beige | ZARA United States,GENERAL,Beige,119.0,,100,True,6550.0,70.35,,100.0,,True,48.65,100% LINEN WIDE FIT WRAP SHORTS | Composition: 100% linen | / 100% LINEN WIDE FIT WRAP SHORTS | 100% linen,Morocco,2026-04-02,93.1,16:27:26,new_men
4312014,RELAXED FIT WRAP PANTS - Taupe gray | ZARA United States,GENERAL,Taupe gray,129.0,,14,True,7550.0,81.1,,14.0,,True,47.9,"Relaxed fit pants made of flowing fabric with a viscose and 14% linen blend. Front pockets and back buttoned welt pockets. Front wrap closure with zipper, button, and tab. | Composition: 86% viscose, 14% linen | 14% linen",Morocco,2026-04-02,93.1,16:27:26,new_men
6224462,CORAL EMBROIDERED RELAXED FIT T-SHIRT - Black | ZARA United States,GENERAL,Black,49.9,,100,True,2550.0,27.39,,100.0,,True,22.51,Composition: 100% cotton | 100% cotton,Portugal,2026-04-02,93.1,16:27:26,new_men
4329031,RELAXED FIT LYOCELL-VISCOSE JACKET - Gray | ZARA United States,GENERAL,Gray,129.0,,62,True,7550.0,81.1,,62.0,,True,47.9,,Morocco,2026-04-02,93.1,16:27:26,new_men
5755013,FLORAL JACQUARD KNIT VEST - Brown / Taupe | ZARA United States,GENERAL,Brown / Taupe,69.9,,57,True,3950.0,42.43,,57.0,,True,27.47,"Composition: 57% cotton, 24% linen, 19% polyamide | 57% cotton | 24% linen | 24% RCS-certified recycled linen | 57% RCS-certified recycled cotton",China,2026-04-02,93.1,16:27:26,new_men
9863001,RELAXED FIT WAXED LYOCELL SHORTS - Brown | ZARA United States,GENERAL,Brown,119.0,,100,True,6550.0,70.35,,100.0,,True,48.65,,Turkey,2026-04-02,93.1,16:27:26,new_men
3992453,CROCHET KNIT HENLEY SHIRT - Brown | ZARA United States,GENERAL,Brown,69.9,,99,True,3950.0,42.43,,99.0,,True,27.47,"Composition: 99% cotton, 1% elastane | 99% cotton | 99% OCS certified organically grown cotton",Turkey,2026-04-02,93.1,16:27:26,new_men
7140002,OPENWORK TEXTURED CARDIGAN - Light beige | ZARA United States,GENERAL,Light beige,99.9,,100,True,5550.0,59.61,,100.0,,True,40.29,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.1,16:27:26,new_men
13519720,LEATHER CROSSBODY BAG - Brown | ZARA United States,GENERAL,Brown,149.0,,100,True,9550.0,102.58,,100.0,,True,46.42,,China,2026-04-02,93.1,16:27:26,new_men
13348720,LEATHER SHOPPER - Black | ZARA United States,GENERAL,Black,499.0,,100,True,33550.0,360.37,,100.0,,True,138.63,100% polyester | 100% RCS-certified recycled polyester,China,2026-04-02,93.1,16:27:26,new_men
13349720,LEATHER SHOPPER BAG - Black | ZARA United States,GENERAL,Black,439.0,,100,True,29950.0,321.7,,100.0,,True,117.3,100% polyester | 100% RCS-certified recycled polyester,China,2026-04-02,93.1,16:27:26,new_men
12492720,LEATHER SHOES - Blue | ZARA United States,GENERAL,Blue,179.0,,100,True,11950.0,128.36,,100.0,,True,50.64,15% polyester | 15% RCS-certified recycled polyester,Portugal,2026-04-02,93.1,16:27:26,new_men
12493720,LEATHER SHOES - Burgundy Red | ZARA United States,GENERAL,Burgundy Red,179.0,,100,True,11950.0,128.36,,100.0,,True,50.64,16% polyester | 16% RCS-certified recycled polyester,Portugal,2026-04-02,93.1,16:27:26,new_men
12692720,LEATHER LOAFERS - Brown | ZARA United States,GENERAL,Brown,179.0,,100,True,11950.0,128.36,,100.0,,True,50.64,12% polyester | 12% RCS-certified recycled polyester,Portugal,2026-04-02,93.1,16:27:26,new_men
12798720,CRISSCROSS LEATHER SANDALS - Green | ZARA United States,GENERAL,Green,149.0,,100,True,9550.0,102.58,,100.0,,True,46.42,,China,2026-04-02,93.1,16:27:26,new_men
8435465,COMBINED METAL PLATE NECKLACE - Brown | ZARA United States,GENERAL,Brown,49.9,,70,True,2550.0,27.39,,70.0,,True,22.51,"Composition: 70% polyester, 25% zinc, 3% brass, 1% iron, 1% Ag | 70% polyester | 70% RCS-certified recycled polyester",China,2026-04-02,93.1,16:27:26,new_men
441412,COMBINED PENDANT CORD NECKLACE - various | ZARA United States,GENERAL,various,39.9,,60,True,2050.0,22.02,,60.0,,True,17.88,,China,2026-04-02,93.1,16:27:26,new_men
5919422,LEATHER CARABINER BELT - Brown | ZARA United States,GENERAL,Brown,79.9,,100,True,4350.0,46.72,,100.0,,True,33.18,,Spain,2026-04-02,93.1,16:27:26,new_men
6980400,CONTRAST LEATHER BELT - Black | ZARA United States,GENERAL,Black,79.9,,100,True,4350.0,46.72,,100.0,,True,33.18,,Spain,2026-04-02,93.1,16:27:26,new_men
2907404,OVAL SUNGLASSES - Silver | ZARA United States,GENERAL,Silver,99.9,,90,True,5550.0,59.61,,90.0,,True,40.29,,China,2026-04-02,93.1,16:27:26,new_men
