Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,time
04331003,POINTELLE KNIT CROP TOP - Ecru | ZARA United States,GENERAL,Ecru,45.9,, 60,True,2350.0,25.27,, 60,,True,20.63,"Composition: 60% polyester, 40% cotton | 60% polyester | 40% cotton | 40% RCS-certified recycled cotton | 60% RCS-certified recycled polyester",Turkey,2026-04-07,93.01,10:04:54
03210010,POLKA DOT SEQUIN BANDEAU TOP - Black / White | ZARA United States,GENERAL,Black / White,59.9,,"
100",True,2950.0,31.72,,"
100",,True,28.18,100% polyester | 97% polyester | 100% RCS-certified recycled polyester | 97% RCS-certified recycled polyester,China,2026-04-07,93.01,10:04:54
06236028,POINTELLE KNIT TOP - Ecru | ZARA United States,GENERAL,Ecru,49.9,,"
56",True,2950.0,31.72,,"
56",,True,18.18,56% polyester | 44% cotton | 100% cotton,Turkey,2026-04-07,93.01,10:04:54
02487273,PLAID POPLIN RUCHED TOP - Beige-brown | ZARA United States,GENERAL,Beige-brown,49.9,, 100,True,2550.0,27.42,, 100,,True,22.48,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-04-07,93.01,10:04:54
01101198,BALLOON SLEEVE TOP ZW COLLECTION - Mid-ecru | ZARA United States,GENERAL,Mid-ecru,79.9,,"
100",True,4350.0,46.77,,"
100",,True,33.13,100% polyester | 100% RCS-certified recycled polyester,Morocco,2026-04-07,93.01,10:04:54
08779187,PATCHWORK STRAPPY TOP - Ecru | ZARA United States,GENERAL,Ecru,49.9,,"
95",True,2550.0,27.42,,"
95",,True,22.48,95% polyester | 100% polyester | 100% RCS-certified recycled polyester | 95% RCS-certified recycled polyester,China,2026-04-07,93.01,10:04:54
03897060,POLKA DOT BALLOON HALTER TOP - Lilac | ZARA United States,GENERAL,Lilac,49.9,,"
100",True,2550.0,27.42,,"
100",,True,22.48,100% polyester | 100% RCS-certified recycled polyester,Turkey,2026-04-07,93.01,10:04:54
01165071,POLKA DOT BALLOON TOP - Ecru / Black | ZARA United States,GENERAL,Ecru / Black,49.9,,"
98",True,2550.0,27.42,,"
98",,True,22.48,98% cotton | 100% cotton | 98% OCS certified organically grown cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-07,93.01,10:04:54
09598021,POLKA DOT KNIT TOP - Brown / Ecru | ZARA United States,GENERAL,Brown / Ecru,49.9,, 52,True,2550.0,27.42,, 52,,True,22.48,"Composition: 52% polyester, 48% cellulose paste | 52% polyester | 52% RCS-certified recycled polyester",China,2026-04-07,93.01,10:04:54
02142201,POINTELLE KNIT TOP - Black | ZARA United States,GENERAL,Black,45.9,, 59,True,2350.0,25.27,, 59,,True,20.63,"Composition: 59% polyester, 41% viscose | 59% polyester | 59% RCS-certified recycled polyester",China,2026-04-07,93.01,10:04:54
01355457,POLYAMIDE BLEND TOP - Wine | ZARA United States,GENERAL,Wine,39.9,,"
60",True,2050.0,22.04,,"
60",,True,17.86,100% polyester | 100% RCS-certified recycled polyester,China,2026-04-07,93.01,10:04:54
04387073,PUFFER VEST - Black | ZARA United States,GENERAL,Black,49.9,, 68,True,2950.0,31.72,, 68,,True,18.18,"Composition: 68% lyocell, 32% polyester | 32% polyester",Cambodia,2026-04-07,93.01,10:04:54
08372093,PUFFER VEST WITH ZIPPERS - Khaki | ZARA United States,GENERAL,Khaki,49.9,,"
69",True,2950.0,31.72,,"
69",,True,18.18,69% cotton | 100% polyester | 69% RCS-certified recycled cotton | 100% RCS-certified recycled polyester,Cambodia,2026-04-07,93.01,10:04:54
08372114,POPLIN BALLOON TOP - Ecru | ZARA United States,GENERAL,Ecru,45.9,,"
100",True,2350.0,25.27,,"
100",,True,20.63,100% cotton | 100% polyester | 100% OCS certified organically grown cotton | 100% RCS-certified recycled polyester,Cambodia,2026-04-07,93.01,10:04:54
03644324,STRETCH HALTER TOP - Black | ZARA United States,GENERAL,Black,35.9,, 88,True,1950.0,20.97,, 88,,True,14.93,"Composition: 88% polyester, 12% elastane | 88% polyester",Turkey,2026-04-07,93.01,10:04:54
05644037,POLKA DOT HALTER TOP - Brown | ZARA United States,GENERAL,Brown,29.9,,"
96",True,1650.0,17.74,,"
96",,True,12.16,,Morocco,2026-04-07,93.01,10:04:54
00881032,POPLIN STRAPPY TOP - Light lilac | ZARA United States,GENERAL,Light lilac,39.9,, 100,True,2050.0,22.04,, 100,,True,17.86,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,India,2026-04-07,93.01,10:04:54
01026304,CHOKER POLYAMIDE BODYSUIT - Dark brown | ZARA United States,GENERAL,Dark brown,35.9,,"
93",True,1950.0,20.97,,"
93",,True,14.93,,Turkey,2026-04-07,93.01,10:04:54
