Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,time
04325015,RELAXED FIT VISCOSE-LINEN PARKA - Mink | ZARA United States,GENERAL,Mink,299.0,,"
54",True,16950.0,181.42,,"
54",,True,117.58,46% linen | 55% polyester | 65% cotton | 35% polyester | 65% OCS certified organically grown cotton | 35% RCS-certified recycled polyester,Morocco,2026-04-02,93.43,10:59:21
04337035,100% RAMIE BOXY FIT POLO SHIRT - Printed | ZARA United States,GENERAL,Printed,129.0,,"
100",True,7550.0,80.81,,"
100",,True,48.19,,Morocco,2026-04-02,93.43,10:59:21
04315013,FLOWY DRAWSTRING PANTS - Dark navy | ZARA United States,GENERAL,Dark navy,119.0,, 8,True,6550.0,70.11,, 8,,True,48.89,"Relaxed fit cropped pants made of flowy fabric with a viscose and 8% linen blend. Adjustable waist with interior drawstring. Front pleats. Side pockets and back double welt pockets with button. Adjustable hem with side drawstrings. Front crisscross drawstring closure. | Composition: 92% viscose, 8% linen | 8% linen",Morocco,2026-04-02,93.43,10:59:21
04323019,STRIPED VISCOSE - LINEN SUIT JACKET - Dark brown | ZARA United States,GENERAL,Dark brown,229.0,,"
52",True,13950.0,149.31,,"
52",,True,79.69,48% linen | 55% polyester | 65% cotton | 35% polyester,Morocco,2026-04-02,93.43,10:59:21
04324018,VISCOSE-LINEN STRIPED SUIT PANTS WITH SIDE PLEATS - Dark brown | ZARA United States,GENERAL,Dark brown,199.0,, 52,True,11950.0,127.9,, 52,,True,71.1,"Composition: 52% viscose, 48% linen | 48% linen",Morocco,2026-04-02,93.43,10:59:21
05085001,SEQUIN 100% SILK ORGANZA SHIRT - Green / Blue | ZARA United States,GENERAL,Green / Blue,149.0,, 100,True,8550.0,91.51,,"
100",,True,57.49,SEQUIN 100% SILK ORGANZA SHIRT | Composition: 100% silk (mulberry) | / SEQUIN 100% SILK ORGANZA SHIRT | 100% silk (mulberry),China,2026-04-02,93.43,10:59:21
07140003,OPENWORK KNIT TANK TOP - Light beige | ZARA United States,GENERAL,Light beige,69.9,, 100,True,3950.0,42.28,, 100,,True,27.62,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,10:59:21
04321032,LINEN - LYOCELL DOUBLE BREASTED SUIT JACKET - Black | ZARA United States,GENERAL,Black,199.0,,"
61",True,11950.0,127.9,,"
61",,True,71.1,61% linen | 55% polyester | 65% cotton | 35% polyester,Morocco,2026-04-02,93.43,10:59:21
04322032,LINEN - LYOCELL PLEATED SUIT PANTS - Black | ZARA United States,GENERAL,Black,149.0,, 61,True,8550.0,91.51,, 61,,True,57.49,"Composition: 61% linen, 39% lyocell | 61% linen",Morocco,2026-04-02,93.43,10:59:21
04335017,STRIPED VISCOSE-SILK WRAP SHIRT - Sand | ZARA United States,GENERAL,Sand,129.0,, 73,True,7550.0,80.81,, 73,,True,48.19,"Composition: 73% viscose, 27% silk (mulberry) | 27% silk (mulberry)",Morocco,2026-04-02,93.43,10:59:21
05585001,BALLOON FIT JEANS - Blue | ZARA United States,GENERAL,Blue,129.0,, 100,True,7550.0,80.81,, 100,,True,48.19,Composition: 100% cotton | 100% cotton,Turkey,2026-04-02,93.43,10:59:21
04330016,CUPRO-SILK BOXY FIT POLO SHIRT - Navy blue | ZARA United States,GENERAL,Navy blue,119.0,,"
79",True,6550.0,70.11,,"
79",,True,48.89,21% silk (mulberry) | 96% cotton,Morocco,2026-04-02,93.43,10:59:21
05479013,RELAXED FIT NAPA LEATHER JACKET - taupe brown | ZARA United States,GENERAL,taupe brown,419.0,,"
100",True,,,,,,,,54% polyester,Pakistan,2026-04-02,93.43,10:59:21
04387001,100% CUPRO KIMONO SHIRT - Ecru | ZARA United States,GENERAL,Ecru,119.0,,"
100",True,6550.0,70.11,,"
100",,True,48.89,,Morocco,2026-04-02,93.43,10:59:21
04318041,VISCOSE-CUPRO STRIPED BALLOON FIT PANTS - striped | ZARA United States,GENERAL,striped,129.0,, 63,True,7550.0,80.81,, 63,,True,48.19,,Morocco,2026-04-02,93.43,10:59:21
04331012,RAMIE - LYOCELL RELAXED FIT POLO SHIRT - Brown | ZARA United States,GENERAL,Brown,119.0,, 55,True,6550.0,70.11,, 55,,True,48.89,,Morocco,2026-04-02,93.43,10:59:21
04344033,CONTRAST EMBROIDERED LINEN-COTTON PANTS - Green / Blue | ZARA United States,GENERAL,Green / Blue,149.0,, 55,True,8550.0,91.51,, 55,,True,57.49,"Composition: 55% linen, 45% cotton | 55% linen | 45% cotton | 45% RCS-certified recycled cotton",China,2026-04-02,93.43,10:59:21
05755003,STRIPED LINEN - VISCOSE JUMPER - Sand / Black | ZARA United States,GENERAL,Sand / Black,119.0,, 53,True,6550.0,70.11,, 53,,True,48.89,"Composition: 53% linen, 47% viscose | 53% linen | 53% certified European grown linen",China,2026-04-02,93.43,10:59:21
05344001,RELAXED FIT CONTRAST EMBROIDERED BLAZER - Blue | ZARA United States,GENERAL,Blue,269.0,,"
50",True,15950.0,170.72,,"
50",,True,98.28,50% wool | 50% polyester | 54% polyester | 50% RWS certified wool | 50% RCS-certified recycled polyester,China,2026-04-02,93.43,10:59:21
04317009,WIDE FIT BELTED PANTS - Brown / Taupe | ZARA United States,GENERAL,Brown / Taupe,169.0,, 86,True,9550.0,102.22,, 86,,True,66.78,"Composition: 86% linen, 14% polyamide | 86% linen",Morocco,2026-04-02,93.43,10:59:21
04338049,RELAXED FIT EMBROIDERED SHIRT - Ecru | ZARA United States,GENERAL,Ecru,119.0,,"
97",True,6550.0,70.11,,"
97",,True,48.89,97% cotton | 3% polyester | 100% cotton | 97% OCS certified organically grown cotton,Morocco,2026-04-02,93.43,10:59:21
05755009,RELAXED FIT FLORAL JUMPER - Navy blue | ZARA United States,GENERAL,Navy blue,129.0,,"
4",True,7550.0,80.81,,"
4",,True,48.19,4% linen | 31% cotton | 97% cotton | 1% polyester | 31% RCS-certified recycled cotton,China,2026-04-02,93.43,10:59:21
04333019,STRIPED JACQUARD KIMONO SHIRT - Ecru | ZARA United States,GENERAL,Ecru,129.0,, 100,True,7550.0,80.81,, 100,,True,48.19,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-04-02,93.43,10:59:21
04327041,CROPPED STRIPED VISCOSE-CUPRO BOMBER JACKET - striped | ZARA United States,GENERAL,striped,129.0,,"
63",True,7550.0,80.81,,"
63",,True,48.19,90% polyester | 10% cotton | 35% polyester,Morocco,2026-04-02,93.43,10:59:21
03992442,RELAXED FIT CROCHET CARDIGAN - Brown | ZARA United States,GENERAL,Brown,79.9,, 99,True,4350.0,46.56,, 99,,True,33.34,"Composition: 99% cotton, 1% elastane | 99% cotton | 99% OCS certified organically grown cotton",Turkey,2026-04-02,93.43,10:59:21
03992438,CROCHET KNIT TANK TOP - Brown | ZARA United States,GENERAL,Brown,45.9,, 99,True,2350.0,25.15,, 99,,True,20.75,"Composition: 99% cotton, 1% elastane | 99% cotton | 99% OCS certified organically grown cotton",Turkey,2026-04-02,93.43,10:59:21
04316025,100% LINEN WIDE FIT WRAP SHORTS - Beige | ZARA United States,GENERAL,Beige,119.0,,"
100",True,6550.0,70.11,, 100,,True,48.89,100% LINEN WIDE FIT WRAP SHORTS | Composition: 100% linen | / 100% LINEN WIDE FIT WRAP SHORTS | 100% linen,Morocco,2026-04-02,93.43,10:59:21
04334039,100% LINEN TEXTURED HANDKERCHIEF SHIRT - Dark eggplant | ZARA United States,GENERAL,Dark eggplant,129.0,,"
100",True,7550.0,80.81,, 100,,True,48.19,100% LINEN TEXTURED HANDKERCHIEF SHIRT | Composition: 100% linen | / 100% LINEN TEXTURED HANDKERCHIEF SHIRT | 100% linen,Morocco,2026-04-02,93.43,10:59:21
04312014,RELAXED FIT WRAP PANTS - Taupe gray | ZARA United States,GENERAL,Taupe gray,129.0,, 14,True,7550.0,80.81,, 14,,True,48.19,"Relaxed fit pants made of flowing fabric with a viscose and 14% linen blend. Front pockets and back buttoned welt pockets. Front wrap closure with zipper, button, and tab. | Composition: 86% viscose, 14% linen | 14% linen",Morocco,2026-04-02,93.43,10:59:21
06224462,CORAL EMBROIDERED RELAXED FIT T-SHIRT - Black | ZARA United States,GENERAL,Black,49.9,, 100,True,2550.0,27.29,, 100,,True,22.61,Composition: 100% cotton | 100% cotton,Portugal,2026-04-02,93.43,10:59:21
04329031,RELAXED FIT LYOCELL-VISCOSE JACKET - Gray | ZARA United States,GENERAL,Gray,129.0,, 62,True,7550.0,80.81,, 62,,True,48.19,,Morocco,2026-04-02,93.43,10:59:21
05755013,FLORAL JACQUARD KNIT VEST - Brown / Taupe | ZARA United States,GENERAL,Brown / Taupe,69.9,, 57,True,3950.0,42.28,, 57,,True,27.62,"Composition: 57% cotton, 24% linen, 19% polyamide | 57% cotton | 24% linen | 24% RCS-certified recycled linen | 57% RCS-certified recycled cotton",China,2026-04-02,93.43,10:59:21
09863001,RELAXED FIT WAXED LYOCELL SHORTS - Brown | ZARA United States,GENERAL,Brown,119.0,, 100,True,6550.0,70.11,, 100,,True,48.89,,Turkey,2026-04-02,93.43,10:59:21
04336021,FLUID FLORAL PRINT SHIRT - Printed | ZARA United States,GENERAL,Printed,119.0,, 100,True,6550.0,70.11,, 100,,True,48.89,,,2026-04-02,93.43,10:59:21
03992453,CROCHET KNIT HENLEY SHIRT - Brown | ZARA United States,GENERAL,Brown,69.9,, 99,True,3950.0,42.28,, 99,,True,27.62,"Composition: 99% cotton, 1% elastane | 99% cotton | 99% OCS certified organically grown cotton",Turkey,2026-04-02,93.43,10:59:21
07140002,OPENWORK TEXTURED CARDIGAN - Light beige | ZARA United States,GENERAL,Light beige,99.9,, 100,True,5550.0,59.4,, 100,,True,40.5,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-02,93.43,10:59:21
13519720,LEATHER CROSSBODY BAG - Brown | ZARA United States,GENERAL,Brown,149.0,, 100,True,9550.0,102.22,, 100,,True,46.78,,China,2026-04-02,93.43,10:59:21
13348720,LEATHER SHOPPER - Black | ZARA United States,GENERAL,Black,499.0,,"
100",True,33550.0,359.09,,"
100",,True,139.91,100% polyester | 100% RCS-certified recycled polyester,China,2026-04-02,93.43,10:59:21
13349720,LEATHER SHOPPER BAG - Black | ZARA United States,GENERAL,Black,439.0,,"
100",True,29950.0,320.56,,"
100",,True,118.44,100% polyester | 100% RCS-certified recycled polyester,China,2026-04-02,93.43,10:59:21
12492720,LEATHER SHOES - Blue | ZARA United States,GENERAL,Blue,179.0,,"
100",True,11950.0,127.9,,"
100",,True,51.1,15% polyester | 15% RCS-certified recycled polyester,Portugal,2026-04-02,93.43,10:59:21
12493720,LEATHER SHOES - Burgundy Red | ZARA United States,GENERAL,Burgundy Red,179.0,,"
100",True,11950.0,127.9,,"
100",,True,51.1,16% polyester | 16% RCS-certified recycled polyester,Portugal,2026-04-02,93.43,10:59:21
12692720,LEATHER LOAFERS - Brown | ZARA United States,GENERAL,Brown,179.0,,"
100",True,11950.0,127.9,,"
100",,True,51.1,12% polyester | 12% RCS-certified recycled polyester,Portugal,2026-04-02,93.43,10:59:21
12798720,CRISSCROSS LEATHER SANDALS - Green | ZARA United States,GENERAL,Green,149.0,,"
100",True,9550.0,102.22,,"
100",,True,46.78,,China,2026-04-02,93.43,10:59:21
08435465,COMBINED METAL PLATE NECKLACE - Brown | ZARA United States,GENERAL,Brown,49.9,, 70,True,2550.0,27.29,, 70,,True,22.61,"Composition: 70% polyester, 25% zinc, 3% brass, 1% iron, 1% Ag | 70% polyester | 70% RCS-certified recycled polyester",China,2026-04-02,93.43,10:59:21
00441412,COMBINED PENDANT CORD NECKLACE - various | ZARA United States,GENERAL,various,39.9,, 60,True,2050.0,21.94,, 60,,True,17.96,,China,2026-04-02,93.43,10:59:21
05919422,LEATHER CARABINER BELT - Brown | ZARA United States,GENERAL,Brown,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,,Spain,2026-04-02,93.43,10:59:21
06980400,CONTRAST LEATHER BELT - Black | ZARA United States,GENERAL,Black,79.9,, 100,True,4350.0,46.56,, 100,,True,33.34,,Spain,2026-04-02,93.43,10:59:21
02907404,OVAL SUNGLASSES - Silver | ZARA United States,GENERAL,Silver,99.9,,"
90",True,5550.0,59.4,,"
90",,True,40.5,,,2026-04-02,93.43,10:59:21
