Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,time
04325015,RELAXED FIT VISCOSE-LINEN PARKA - Mink | ZARA United States,GENERAL,Mink,299.0,,"
54",True,16950.0,182.06,,"
54",,True,116.94,46% linen | 55% polyester | 65% cotton | 35% polyester | 65% OCS certified organically grown cotton | 35% RCS-certified recycled polyester,Morocco,2026-04-04,93.1,15:02:07
04337035,100% RAMIE BOXY FIT POLO SHIRT - Printed | ZARA United States,GENERAL,Printed,129.0,,"
100",True,7550.0,81.1,,"
100",,True,47.9,,Morocco,2026-04-04,93.1,15:02:07
04315013,FLOWY DRAWSTRING PANTS - Dark navy | ZARA United States,GENERAL,Dark navy,119.0,, 8,True,6550.0,70.35,, 8,,True,48.65,"Relaxed fit cropped pants made of flowy fabric with a viscose and 8% linen blend. Adjustable waist with interior drawstring. Front pleats. Side pockets and back double welt pockets with button. Adjustable hem with side drawstrings. Front crisscross drawstring closure. | Composition: 92% viscose, 8% linen | 8% linen",Morocco,2026-04-04,93.1,15:02:07
04323019,STRIPED VISCOSE - LINEN SUIT JACKET - Dark brown | ZARA United States,GENERAL,Dark brown,229.0,,"
52",True,13950.0,149.84,,"
52",,True,79.16,48% linen | 55% polyester | 65% cotton | 35% polyester,,2026-04-04,93.1,15:02:07
04324018,VISCOSE-LINEN STRIPED SUIT PANTS WITH SIDE PLEATS - Dark brown | ZARA United States,GENERAL,Dark brown,199.0,, 52,True,11950.0,128.36,, 52,,True,70.64,"Composition: 52% viscose, 48% linen | 48% linen",Morocco,2026-04-04,93.1,15:02:07
05085001,SEQUIN 100% SILK ORGANZA SHIRT - Green / Blue | ZARA United States,GENERAL,Green / Blue,149.0,, 100,True,8550.0,91.84,,"
100",,True,57.16,SEQUIN 100% SILK ORGANZA SHIRT | Composition: 100% silk (mulberry) | / SEQUIN 100% SILK ORGANZA SHIRT | 100% silk (mulberry),China,2026-04-04,93.1,15:02:07
07140003,OPENWORK KNIT TANK TOP - Light beige | ZARA United States,GENERAL,Light beige,69.9,, 100,True,3950.0,42.43,, 100,,True,27.47,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-04-04,93.1,15:02:07
04321032,LINEN - LYOCELL DOUBLE BREASTED SUIT JACKET - Black | ZARA United States,GENERAL,Black,199.0,,"
61",True,11950.0,128.36,,"
61",,True,70.64,61% linen | 55% polyester | 65% cotton | 35% polyester,Morocco,2026-04-04,93.1,15:02:07
04322032,LINEN - LYOCELL PLEATED SUIT PANTS - Black | ZARA United States,GENERAL,Black,149.0,, 61,True,8550.0,91.84,, 61,,True,57.16,"Composition: 61% linen, 39% lyocell | 61% linen",Morocco,2026-04-04,93.1,15:02:07
04335017,STRIPED VISCOSE-SILK WRAP SHIRT - Sand | ZARA United States,GENERAL,Sand,129.0,, 73,True,7550.0,81.1,, 73,,True,47.9,"Composition: 73% viscose, 27% silk (mulberry) | 27% silk (mulberry)",Morocco,2026-04-04,93.1,15:02:07
05585001,BALLOON FIT JEANS - Blue | ZARA United States,GENERAL,Blue,129.0,, 100,True,7550.0,81.1,, 100,,True,47.9,Composition: 100% cotton | 100% cotton,Turkey,2026-04-04,93.1,15:02:07
04330016,CUPRO-SILK BOXY FIT POLO SHIRT - Navy blue | ZARA United States,GENERAL,Navy blue,119.0,,"
79",True,6550.0,70.35,,"
79",,True,48.65,21% silk (mulberry) | 96% cotton,Morocco,2026-04-04,93.1,15:02:07
05479013,RELAXED FIT NAPA LEATHER JACKET - taupe brown | ZARA United States,GENERAL,taupe brown,419.0,,"
100",True,,,,,,,,54% polyester,Pakistan,2026-04-04,93.1,15:02:07
04387001,100% CUPRO KIMONO SHIRT - Ecru | ZARA United States,GENERAL,Ecru,119.0,,"
100",True,6550.0,70.35,,"
100",,True,48.65,,Morocco,2026-04-04,93.1,15:02:07
04318041,VISCOSE-CUPRO STRIPED BALLOON FIT PANTS - striped | ZARA United States,GENERAL,striped,129.0,, 63,True,7550.0,81.1,, 63,,True,47.9,,Morocco,2026-04-04,93.1,15:02:07
04331012,RAMIE - LYOCELL RELAXED FIT POLO SHIRT - Brown | ZARA United States,GENERAL,Brown,119.0,, 55,True,6550.0,70.35,, 55,,True,48.65,,Morocco,2026-04-04,93.1,15:02:07
